Geo,Latitude,Longitude,Year
2148,38.78282063,-77.29318498,2045
2149,38.77811536,-77.31477553,2045
2150,38.79235183,-77.31356303,2045
2151,38.79526374,-77.33058874,2045
2152,38.76987734,-77.34724084,2045
2153,38.76864342,-77.32885893,2045
2154,38.7545253,-77.32458928,2045
2155,38.76040529,-77.29435439,2045
2156,38.73476741,-77.30300539,2045
2157,38.72317674,-77.33000317,2045
2158,38.74843599,-77.35814556,2045
2159,38.72874688,-77.37237199,2045
